iter	Passed	Remaining
1667	20720	4124
1668	20729	4111
1669	20738	4097
1670	20751	4085
1671	20761	4072
1672	20770	4059
1673	20781	4047
1674	20793	4034
1675	20811	4023
1676	20823	4010
1677	20834	3998
1678	20843	3984
1679	20853	3972
1680	20864	3959
1681	20875	3946
1682	20886	3933
1683	20895	3921
1684	20909	3908
1685	20924	3897
1686	20937	3884
1687	20947	3871
1688	20957	3858
1689	20967	3846
1690	20977	3833
1691	20995	3821
1692	21004	3808
1693	21013	3795
1694	21023	3783
1695	21037	3770
1696	21052	3758
1697	21062	3746
1698	21071	3733
1699	21082	3720
1700	21097	3708
1701	21112	3696
1702	21133	3685
1703	21144	3672
1704	21158	3660
1705	21177	3649
1706	21189	3637
1707	21202	3624
1708	21218	3612
1709	21235	3601
1710	21247	3588
1711	21258	3576
1712	21267	3563
1713	21278	3550
1714	21290	3538
1715	21301	3525
1716	21313	3512
1717	21323	3500
1718	21338	3488
1719	21347	3475
1720	21358	3462
1721	21370	3450
1722	21380	3437
1723	21390	3424
1724	21401	3411
1725	21417	3400
1726	21446	3390
1727	21457	3377
1728	21469	3365
1729	21483	3352
1730	21500	3341
1731	21518	3329
1732	21528	3316
1733	21538	3304
1734	21548	3291
1735	21559	3278
1736	21571	3266
1737	21583	3253
1738	21596	3241
1739	21610	3229
1740	21622	3216
1741	21641	3205
1742	21653	3192
1743	21671	3181
1744	21690	3169
1745	21709	3158
1746	21724	3146
1747	21738	3133
1748	21754	3122
1749	21775	3110
1750	21784	3097
1751	21794	3085
1752	21812	3073
1753	21822	3060
1754	21832	3047
1755	21841	3034
1756	21851	3022
1757	21864	3009
1758	21878	2997
1759	21889	2984
1760	21904	2972
1761	21916	2960
1762	21927	2947
1763	21945	2936
1764	21959	2923
1765	21977	2912
1766	21999	2900
1767	22018	2889
1768	22027	2876
1769	22037	2863
1770	22046	2850
1771	22056	2837
1772	22072	2826
1773	22094	2814
1774	22113	2803
1775	22123	2790
1776	22133	2777
1777	22143	2764
1778	22154	2752
1779	22165	2739
1780	22176	2726
1781	22186	2714
1782	22197	2701
1783	22208	2688
1784	22220	2676
1785	22229	2663
1786	22238	2650
1787	22249	2638
1788	22260	2625
1789	22273	2613
1790	22283	2600
1791	22292	2587
1792	22302	2574
1793	22312	2562
1794	22322	2549
1795	22336	2537
1796	22356	2525
1797	22375	2513
1798	22385	2501
1799	22399	2488
1800	22419	2477
1801	22439	2465
1802	22453	2453
1803	22474	2441
1804	22496	2430
1805	22513	2418
1806	22530	2406
1807	22549	2394
1808	22566	2382
1809	22583	2370
1810	22594	2358
1811	22605	2345
1812	22614	2332
1813	22625	2319
1814	22635	2307
1815	22654	2295
1816	22666	2282
1817	22685	2271
1818	22702	2259
1819	22720	2247
1820	22736	2234
1821	22746	2222
1822	22756	2209
1823	22766	2196
1824	22778	2184
1825	22795	2172
1826	22814	2160
1827	22824	2147
1828	22834	2134
1829	22862	2123
1830	22877	2111
1831	22892	2099
1832	22903	2086
1833	22917	2074
1834	22936	2062
1835	22952	2050
1836	22978	2038
1837	22997	2027
1838	23007	2014
1839	23017	2001
1840	23027	1988
1841	23037	1976
1842	23054	1963
1843	23073	1951
1844	23097	1940
1845	23117	1928
1846	23126	1915
1847	23136	1903
1848	23146	1890
1849	23157	1877
1850	23167	1864
1851	23178	1852
1852	23188	1839
1853	23199	1826
1854	23209	1814
1855	23219	1801
1856	23234	1789
1857	23246	1776
1858	23257	1764
1859	23267	1751
1860	23277	1738
1861	23292	1726
1862	23302	1713
1863	23311	1700
1864	23322	1688
1865	23332	1675
1866	23346	1663
1867	23357	1650
1868	23368	1637
1869	23378	1625
1870	23394	1612
1871	23412	1600
1872	23424	1588
1873	23437	1575
1874	23450	1563
1875	23465	1551
1876	23478	1538
1877	23493	1526
1878	23510	1513
1879	23522	1501
1880	23542	1489
1881	23560	1477
1882	23575	1464
1883	23583	1452
1884	23595	1439
1885	23612	1427
1886	23624	1414
1887	23642	1402
1888	23652	1389
1889	23662	1377
1890	23672	1364
1891	23694	1352
1892	23713	1340
1893	23731	1328
1894	23749	1315
1895	23771	1303
1896	23783	1291
1897	23799	1279
1898	23808	1266
1899	23817	1253
1900	23830	1241
1901	23848	1228
1902	23866	1216
1903	23874	1203
1904	23883	1191
1905	23897	1178
1906	23907	1165
1907	23917	1153
1908	23926	1140
1909	23937	1127
1910	23949	1115
1911	23962	1102
1912	23971	1090
1913	23981	1077
1914	23992	1064
1915	24004	1052
1916	24014	1039
1917	24025	1027
1918	24035	1014
1919	24060	1002
1920	24073	989
1921	24085	977
1922	24095	964
1923	24104	952
1924	24116	939
1925	24136	927
1926	24160	915
1927	24177	902
1928	24194	890
1929	24218	878
1930	24235	866
1931	24270	854
1932	24291	841
1933	24310	829
1934	24322	817
1935	24335	804
1936	24352	792
1937	24361	779
1938	24374	766
1939	24384	754
1940	24394	741
1941	24405	728
1942	24414	716
1943	24426	703
1944	24435	690
1945	24446	678
1946	24458	665
1947	24470	653
1948	24482	640
1949	24498	628
1950	24515	615
1951	24529	603
1952	24539	590
1953	24549	577
1954	24559	565
1955	24573	552
1956	24585	540
1957	24597	527
1958	24612	515
1959	24629	502
1960	24639	490
1961	24649	477
1962	24659	464
1963	24669	452
1964	24679	439
1965	24688	426
1966	24699	414
1967	24708	401
1968	24719	389
1969	24733	376
1970	24750	364
1971	24762	351
1972	24780	339
1973	24792	326
1974	24808	314
1975	24822	301
1976	24832	288
1977	24842	276
1978	24858	263
1979	24872	251
1980	24889	238
1981	24905	226
1982	24916	213
1983	24925	201
1984	24936	188
1985	24947	175
1986	24958	163
1987	24968	150
1988	24984	138
1989	24993	125
1990	25003	113
1991	25014	100
1992	25028	87
1993	25040	75
1994	25052	62
1995	25064	50
1996	25081	37
1997	25094	25
1998	25105	12
1999	25117	0
